Source,district,month,year,visitors
foreign,Sangareddy,December,2018,0
foreign,Sangareddy,October,2016,0
foreign,Sangareddy,November,2016,0
foreign,Sangareddy,December,2016,0
foreign,Sangareddy,January,2016,0
foreign,Sangareddy,February,2016,0
foreign,Sangareddy,March,2016,0
foreign,Sangareddy,April,2016,0
foreign,Sangareddy,May,2016,0
foreign,Sangareddy,June,2016,0
foreign,Sangareddy,July,2016,0
foreign,Sangareddy,August,2016,0
foreign,Sangareddy,September,2016,0
foreign,Sangareddy,January,2017,0
foreign,Sangareddy,February,2017,0
foreign,Sangareddy,March,2017,0
foreign,Sangareddy,April,2017,0
foreign,Sangareddy,May,2017,0
foreign,Sangareddy,June,2017,0
foreign,Sangareddy,July,2017,0
foreign,Sangareddy,August,2017,0
foreign,Sangareddy,September,2017,0
foreign,Sangareddy,October,2017,0
foreign,Sangareddy,November,2017,0
foreign,Sangareddy,December,2017,0
domestic,Siddipet,January,2016,120318
domestic,Siddipet,February,2016,120318
domestic,Siddipet,March,2016,120318
domestic,Siddipet,April,2016,120318
domestic,Siddipet,May,2016,120318
domestic,Siddipet,June,2016,120318
domestic,Siddipet,July,2016,120318
domestic,Siddipet,August,2016,120318
domestic,Siddipet,September,2016,120318
domestic,Siddipet,October,2016,123500
domestic,Siddipet,November,2016,154400
domestic,Siddipet,December,2016,80500
domestic,Siddipet,January,2017,80500
domestic,Siddipet,February,2017,80500
domestic,Siddipet,March,2017,80500
domestic,Siddipet,April,2017,80500
domestic,Siddipet,May,2017,80500
domestic,Siddipet,June,2017,60000
domestic,Siddipet,July,2017,88550
domestic,Siddipet,August,2017,97405
domestic,Siddipet,September,2017,107146
domestic,Siddipet,October,2017,117861
domestic,Siddipet,November,2017,129647
domestic,Siddipet,December,2017,142612
domestic,Siddipet,January,2018,253000
domestic,Siddipet,February,2018,44000
domestic,Siddipet,March,2018,164800
domestic,Siddipet,April,2018,115000
domestic,Siddipet,May,2018,165200
domestic,Siddipet,June,2018,104300
domestic,Siddipet,July,2018,54000
domestic,Siddipet,August,2018,100000
domestic,Siddipet,September,2018,55000
domestic,Siddipet,October,2018,43000
domestic,Siddipet,November,2018,135000
domestic,Siddipet,December,2018,50000
domestic,Siddipet,January,2019,140793
domestic,Siddipet,February,2019,199549
domestic,Siddipet,March,2019,204600
domestic,Siddipet,April,2019,184412
domestic,Siddipet,May,2019,110500
domestic,Siddipet,June,2019,1037000
domestic,Siddipet,July,2019,179320
domestic,Siddipet,August,2019,190750
domestic,Siddipet,September,2019,122550
domestic,Siddipet,October,2019,191330
domestic,Siddipet,November,2019,209130
domestic,Siddipet,December,2019,217930
foreign,Siddipet,January,2019,0
foreign,Siddipet,February,2019,0
foreign,Siddipet,March,2019,0
foreign,Siddipet,April,2019,0
foreign,Siddipet,May,2019,0
foreign,Siddipet,June,2019,0
foreign,Siddipet,July,2019,0
foreign,Siddipet,August,2019,0
foreign,Siddipet,September,2019,0
foreign,Siddipet,October,2019,0
foreign,Siddipet,November,2019,0
foreign,Siddipet,December,2019,0
foreign,Siddipet,January,2018,0
foreign,Siddipet,February,2018,0
foreign,Siddipet,March,2018,0
foreign,Siddipet,April,2018,0
foreign,Siddipet,May,2018,0
foreign,Siddipet,June,2018,0
foreign,Siddipet,July,2018,0
foreign,Siddipet,August,2018,0
foreign,Siddipet,September,2018,0
foreign,Siddipet,October,2018,0
foreign,Siddipet,November,2018,0
foreign,Siddipet,December,2018,0
foreign,Siddipet,October,2016,0
foreign,Siddipet,November,2016,0
foreign,Siddipet,December,2016,0
foreign,Siddipet,January,2016,0
foreign,Siddipet,February,2016,0
foreign,Siddipet,March,2016,0
foreign,Siddipet,April,2016,0
foreign,Siddipet,May,2016,0
foreign,Siddipet,June,2016,0
foreign,Siddipet,July,2016,0
foreign,Siddipet,August,2016,0
foreign,Siddipet,September,2016,0
foreign,Siddipet,January,2017,0
foreign,Siddipet,February,2017,0
foreign,Siddipet,March,2017,0
foreign,Siddipet,April,2017,0
foreign,Siddipet,May,2017,0
foreign,Siddipet,June,2017,0
foreign,Siddipet,July,2017,0
foreign,Siddipet,August,2017,0
foreign,Siddipet,September,2017,0
foreign,Siddipet,October,2017,0
foreign,Siddipet,November,2017,0
foreign,Siddipet,December,2017,0
domestic,Wanaparthy,January,2016,18543
domestic,Wanaparthy,February,2016,18543
domestic,Wanaparthy,March,2016,18543
domestic,Wanaparthy,April,2016,18543
domestic,Wanaparthy,May,2016,18543
domestic,Wanaparthy,June,2016,18543
domestic,Wanaparthy,July,2016,18543
domestic,Wanaparthy,August,2016,18543
domestic,Wanaparthy,September,2016,18543
domestic,Wanaparthy,October,2016,21234
domestic,Wanaparthy,November,2016,18348
domestic,Wanaparthy,December,2016,20556
domestic,Wanaparthy,January,2017,22152
domestic,Wanaparthy,February,2017,22342
domestic,Wanaparthy,March,2017,20050
domestic,Wanaparthy,April,2017,11502
domestic,Wanaparthy,May,2017,11502
domestic,Wanaparthy,June,2017,19092
domestic,Wanaparthy,July,2017,19092
domestic,Wanaparthy,August,2017,21375
domestic,Wanaparthy,September,2017,35860
domestic,Wanaparthy,October,2017,21234
domestic,Wanaparthy,November,2017,18348
domestic,Wanaparthy,December,2017,22152
domestic,Wanaparthy,January,2018,28131
domestic,Wanaparthy,February,2018,22341
domestic,Wanaparthy,March,2018,20050
domestic,Wanaparthy,April,2018,10550
domestic,Wanaparthy,May,2018,11502
domestic,Wanaparthy,June,2018,19092
domestic,Wanaparthy,July,2018,32625
domestic,Wanaparthy,August,2018,35860
domestic,Wanaparthy,September,2018,32002
domestic,Wanaparthy,October,2018,21234
domestic,Wanaparthy,November,2018,32657
domestic,Wanaparthy,December,2018,20556
domestic,Wanaparthy,January,2019,28131
domestic,Wanaparthy,February,2019,22342
domestic,Wanaparthy,March,2019,20050
domestic,Wanaparthy,April,2019,23749
domestic,Wanaparthy,May,2019,20010
domestic,Wanaparthy,June,2019,20050
domestic,Wanaparthy,July,2019,32625
domestic,Wanaparthy,August,2019,35860
domestic,Wanaparthy,September,2019,21375
domestic,Wanaparthy,October,2019,21234
domestic,Wanaparthy,November,2019,32657
domestic,Wanaparthy,December,2019,20556
foreign,Wanaparthy,January,2019,0
foreign,Wanaparthy,February,2019,0
foreign,Wanaparthy,March,2019,0
foreign,Wanaparthy,April,2019,0
foreign,Wanaparthy,May,2019,0
foreign,Wanaparthy,June,2019,0
foreign,Wanaparthy,July,2019,0
foreign,Wanaparthy,August,2019,0
foreign,Wanaparthy,September,2019,0
foreign,Wanaparthy,October,2019,0
foreign,Wanaparthy,November,2019,0
foreign,Wanaparthy,December,2019,0
foreign,Wanaparthy,January,2018,0
foreign,Wanaparthy,February,2018,0
foreign,Wanaparthy,March,2018,0
foreign,Wanaparthy,April,2018,0
foreign,Wanaparthy,May,2018,0
foreign,Wanaparthy,June,2018,0
foreign,Wanaparthy,July,2018,0
foreign,Wanaparthy,August,2018,0
foreign,Wanaparthy,September,2018,0
foreign,Wanaparthy,October,2018,0
foreign,Wanaparthy,November,2018,0
foreign,Wanaparthy,December,2018,0
foreign,Wanaparthy,October,2016,0
foreign,Wanaparthy,November,2016,0
foreign,Wanaparthy,December,2016,0
foreign,Wanaparthy,January,2016,0
foreign,Wanaparthy,February,2016,0
foreign,Wanaparthy,March,2016,0
foreign,Wanaparthy,April,2016,0
foreign,Wanaparthy,May,2016,0
foreign,Wanaparthy,June,2016,0
foreign,Wanaparthy,July,2016,0
foreign,Wanaparthy,August,2016,0
foreign,Wanaparthy,September,2016,0
foreign,Wanaparthy,January,2017,0
foreign,Wanaparthy,February,2017,0
foreign,Wanaparthy,March,2017,0
foreign,Wanaparthy,April,2017,0
foreign,Wanaparthy,May,2017,0
foreign,Wanaparthy,June,2017,0
foreign,Wanaparthy,July,2017,0
foreign,Wanaparthy,August,2017,0
foreign,Wanaparthy,September,2017,0
foreign,Wanaparthy,October,2017,0
foreign,Wanaparthy,November,2017,0
foreign,Wanaparthy,December,2017,0
domestic,Warangal (Rural),January,2016,17066
domestic,Warangal (Rural),February,2016,17066
domestic,Warangal (Rural),March,2016,17066
domestic,Warangal (Rural),April,2016,17066
domestic,Warangal (Rural),May,2016,17066
domestic,Warangal (Rural),June,2016,17066
domestic,Warangal (Rural),July,2016,17066
domestic,Warangal (Rural),August,2016,17066
domestic,Warangal (Rural),September,2016,17066
domestic,Warangal (Rural),October,2016,8200
domestic,Warangal (Rural),November,2016,6050
domestic,Warangal (Rural),December,2016,5150
domestic,Warangal (Rural),January,2017,8000
domestic,Warangal (Rural),February,2017,8300
domestic,Warangal (Rural),March,2017,7800
domestic,Warangal (Rural),April,2017,7600
domestic,Warangal (Rural),May,2017,8500
domestic,Warangal (Rural),June,2017,9000
domestic,Warangal (Rural),July,2017,13600
domestic,Warangal (Rural),August,2017,13650
domestic,Warangal (Rural),September,2017,13800
domestic,Warangal (Rural),October,2017,16500
domestic,Warangal (Rural),November,2017,16300
domestic,Warangal (Rural),December,2017,21200
domestic,Warangal (Rural),January,2018,25200
domestic,Warangal (Rural),February,2018,26300
domestic,Warangal (Rural),March,2018,26200
domestic,Warangal (Rural),April,2018,21600
domestic,Warangal (Rural),May,2018,22100
domestic,Warangal (Rural),June,2018,23100
domestic,Warangal (Rural),July,2018,25900
domestic,Warangal (Rural),August,2018,25700
domestic,Warangal (Rural),September,2018,25800
domestic,Warangal (Rural),October,2018,26000
domestic,Warangal (Rural),November,2018,24050
domestic,Warangal (Rural),December,2018,30062
domestic,Warangal (Rural),January,2019,28700
domestic,Warangal (Rural),February,2019,28800
domestic,Warangal (Rural),March,2019,29000
domestic,Warangal (Rural),April,2019,26900
domestic,Warangal (Rural),May,2019,24900
domestic,Warangal (Rural),June,2019,27100
domestic,Warangal (Rural),July,2019,28600
domestic,Warangal (Rural),August,2019,31600
domestic,Warangal (Rural),September,2019,32600
domestic,Warangal (Rural),October,2019,31100
domestic,Warangal (Rural),November,2019,32150
domestic,Warangal (Rural),December,2019,32050
foreign,Warangal (Rural),January,2019,0
foreign,Warangal (Rural),February,2019,0
foreign,Warangal (Rural),March,2019,0
foreign,Warangal (Rural),April,2019,0
foreign,Warangal (Rural),May,2019,0
foreign,Warangal (Rural),June,2019,0
foreign,Warangal (Rural),July,2019,0
foreign,Warangal (Rural),August,2019,0
foreign,Warangal (Rural),September,2019,0
foreign,Warangal (Rural),October,2019,0
foreign,Warangal (Rural),November,2019,0
foreign,Warangal (Rural),December,2019,0
foreign,Warangal (Rural),January,2018,0
foreign,Warangal (Rural),February,2018,0
foreign,Warangal (Rural),March,2018,0
foreign,Warangal (Rural),April,2018,0
foreign,Warangal (Rural),May,2018,0
foreign,Warangal (Rural),June,2018,0
foreign,Warangal (Rural),July,2018,0
foreign,Warangal (Rural),August,2018,0
foreign,Warangal (Rural),September,2018,0
foreign,Warangal (Rural),October,2018,0
foreign,Warangal (Rural),November,2018,0
foreign,Warangal (Rural),December,2018,0
foreign,Warangal (Rural),October,2016,0
foreign,Warangal (Rural),November,2016,0
foreign,Warangal (Rural),December,2016,0
foreign,Warangal (Rural),January,2016,8
foreign,Warangal (Rural),February,2016,8
foreign,Warangal (Rural),March,2016,8
foreign,Warangal (Rural),April,2016,8
foreign,Warangal (Rural),May,2016,8
foreign,Warangal (Rural),June,2016,8
foreign,Warangal (Rural),July,2016,8
foreign,Warangal (Rural),August,2016,8
foreign,Warangal (Rural),September,2016,8
foreign,Warangal (Rural),January,2017,35
foreign,Warangal (Rural),February,2017,25
foreign,Warangal (Rural),March,2017,17
foreign,Warangal (Rural),April,2017,19
foreign,Warangal (Rural),May,2017,21
foreign,Warangal (Rural),June,2017,24
foreign,Warangal (Rural),July,2017,25
foreign,Warangal (Rural),August,2017,28
foreign,Warangal (Rural),September,2017,26
foreign,Warangal (Rural),October,2017,25
foreign,Warangal (Rural),November,2017,29
foreign,Warangal (Rural),December,2017,32
domestic,Warangal (Urban),January,2016,1985815
domestic,Warangal (Urban),February,2016,20703778
domestic,Warangal (Urban),March,2016,568397
domestic,Warangal (Urban),April,2016,317643
domestic,Warangal (Urban),May,2016,373788
domestic,Warangal (Urban),June,2016,365332
domestic,Warangal (Urban),July,2016,340320
domestic,Warangal (Urban),August,2016,368755
domestic,Warangal (Urban),September,2016,379210
domestic,Warangal (Urban),October,2016,128247
domestic,Warangal (Urban),November,2016,129250
domestic,Warangal (Urban),December,2016,127500
domestic,Warangal (Urban),January,2017,130608
domestic,Warangal (Urban),February,2017,126608
domestic,Warangal (Urban),March,2017,118298
domestic,Warangal (Urban),April,2017,107133
domestic,Warangal (Urban),May,2017,109915
domestic,Warangal (Urban),June,2017,111530
domestic,Warangal (Urban),July,2017,116545
domestic,Warangal (Urban),August,2017,116810
domestic,Warangal (Urban),September,2017,117150
domestic,Warangal (Urban),October,2017,119255
domestic,Warangal (Urban),November,2017,119360
domestic,Warangal (Urban),December,2017,126790
domestic,Warangal (Urban),January,2018,137530
domestic,Warangal (Urban),February,2018,145750
domestic,Warangal (Urban),March,2018,140300
domestic,Warangal (Urban),April,2018,142510
domestic,Warangal (Urban),May,2018,143425
domestic,Warangal (Urban),June,2018,135615
domestic,Warangal (Urban),July,2018,136560
domestic,Warangal (Urban),August,2018,136760
domestic,Warangal (Urban),September,2018,138780
domestic,Warangal (Urban),October,2018,140948
domestic,Warangal (Urban),November,2018,144515
domestic,Warangal (Urban),December,2018,180643
domestic,Warangal (Urban),January,2019,151545
domestic,Warangal (Urban),February,2019,157755
domestic,Warangal (Urban),March,2019,154305
domestic,Warangal (Urban),April,2019,150425
domestic,Warangal (Urban),May,2019,143230
domestic,Warangal (Urban),June,2019,144400
domestic,Warangal (Urban),July,2019,145440
domestic,Warangal (Urban),August,2019,148030
domestic,Warangal (Urban),September,2019,151070
domestic,Warangal (Urban),October,2019,147450
domestic,Warangal (Urban),November,2019,153880
domestic,Warangal (Urban),December,2019,147700
foreign,Warangal (Urban),January,2016,459
foreign,Warangal (Urban),February,2016,391
foreign,Warangal (Urban),March,2016,230
foreign,Warangal (Urban),April,2016,39
foreign,Warangal (Urban),May,2016,82
foreign,Warangal (Urban),June,2016,88
foreign,Warangal (Urban),July,2016,53
foreign,Warangal (Urban),August,2016,102
foreign,Warangal (Urban),September,2016,118
foreign,Warangal (Urban),October,2016,108
foreign,Warangal (Urban),November,2016,97
foreign,Warangal (Urban),December,2016,132
foreign,Warangal (Urban),January,2017,235
foreign,Warangal (Urban),February,2017,242
foreign,Warangal (Urban),March,2017,238
foreign,Warangal (Urban),April,2017,209
foreign,Warangal (Urban),May,2017,211
foreign,Warangal (Urban),June,2017,194
foreign,Warangal (Urban),July,2017,116
foreign,Warangal (Urban),August,2017,219
foreign,Warangal (Urban),September,2017,225
foreign,Warangal (Urban),October,2017,236
foreign,Warangal (Urban),November,2017,255
foreign,Warangal (Urban),December,2017,250
foreign,Warangal (Urban),January,2018,150
foreign,Warangal (Urban),February,2018,185
foreign,Warangal (Urban),March,2018,160
foreign,Warangal (Urban),April,2018,150
foreign,Warangal (Urban),May,2018,140
foreign,Warangal (Urban),June,2018,130
foreign,Warangal (Urban),July,2018,130
foreign,Warangal (Urban),August,2018,135
foreign,Warangal (Urban),September,2018,145
foreign,Warangal (Urban),October,2018,160
foreign,Warangal (Urban),November,2018,170
foreign,Warangal (Urban),December,2018,187
foreign,Warangal (Urban),January,2019,175
foreign,Warangal (Urban),February,2019,200
foreign,Warangal (Urban),March,2019,200
foreign,Warangal (Urban),April,2019,190
foreign,Warangal (Urban),May,2019,175
foreign,Warangal (Urban),June,2019,195
foreign,Warangal (Urban),July,2019,185
foreign,Warangal (Urban),August,2019,230
foreign,Warangal (Urban),September,2019,240
foreign,Warangal (Urban),October,2019,220
foreign,Warangal (Urban),November,2019,230
foreign,Warangal (Urban),December,2019,210
domestic,Yadadri Bhongir,January,2016,560272
domestic,Yadadri Bhongir,February,2016,560272
domestic,Yadadri Bhongir,March,2016,560272
domestic,Yadadri Bhongir,April,2016,560272
domestic,Yadadri Bhongir,May,2016,560272
domestic,Yadadri Bhongir,June,2016,560272
domestic,Yadadri Bhongir,July,2016,560272
domestic,Yadadri Bhongir,August,2016,560272
domestic,Yadadri Bhongir,September,2016,560272
domestic,Yadadri Bhongir,October,2016,584800
domestic,Yadadri Bhongir,November,2016,681000
domestic,Yadadri Bhongir,December,2016,462800
domestic,Yadadri Bhongir,January,2017,678000
domestic,Yadadri Bhongir,February,2017,540500
domestic,Yadadri Bhongir,March,2017,525588
domestic,Yadadri Bhongir,April,2017,570000
domestic,Yadadri Bhongir,May,2017,458700
domestic,Yadadri Bhongir,June,2017,685880
domestic,Yadadri Bhongir,July,2017,481240
domestic,Yadadri Bhongir,August,2017,680720
domestic,Yadadri Bhongir,September,2017,678925
domestic,Yadadri Bhongir,October,2017,683500
domestic,Yadadri Bhongir,November,2017,537600
domestic,Yadadri Bhongir,December,2017,481075
domestic,Yadadri Bhongir,January,2018,2016000
domestic,Yadadri Bhongir,February,2018,3073872
domestic,Yadadri Bhongir,March,2018,2836580
domestic,Yadadri Bhongir,April,2018,692370
domestic,Yadadri Bhongir,May,2018,781842
domestic,Yadadri Bhongir,June,2018,577570
domestic,Yadadri Bhongir,July,2018,671156
domestic,Yadadri Bhongir,August,2018,526445
domestic,Yadadri Bhongir,September,2018,819350
domestic,Yadadri Bhongir,October,2018,586475
domestic,Yadadri Bhongir,November,2018,485208
domestic,Yadadri Bhongir,December,2018,606510
domestic,Yadadri Bhongir,January,2019,479293
domestic,Yadadri Bhongir,February,2019,56525
domestic,Yadadri Bhongir,March,2019,481923
domestic,Yadadri Bhongir,April,2019,441150
domestic,Yadadri Bhongir,May,2019,345790
domestic,Yadadri Bhongir,June,2019,370566
domestic,Yadadri Bhongir,July,2019,332770
domestic,Yadadri Bhongir,August,2019,389010
domestic,Yadadri Bhongir,September,2019,366862
domestic,Yadadri Bhongir,October,2019,381860
domestic,Yadadri Bhongir,November,2019,365990
domestic,Yadadri Bhongir,December,2019,477635
foreign,Yadadri Bhongir,January,2019,0
foreign,Yadadri Bhongir,February,2019,0
foreign,Yadadri Bhongir,March,2019,0
foreign,Yadadri Bhongir,April,2019,0
foreign,Yadadri Bhongir,May,2019,0
foreign,Yadadri Bhongir,June,2019,0
foreign,Yadadri Bhongir,July,2019,0
foreign,Yadadri Bhongir,August,2019,0
foreign,Yadadri Bhongir,September,2019,0
foreign,Yadadri Bhongir,October,2019,0
foreign,Yadadri Bhongir,November,2019,0
foreign,Yadadri Bhongir,December,2019,0
foreign,Yadadri Bhongir,January,2018,0
foreign,Yadadri Bhongir,February,2018,0
foreign,Yadadri Bhongir,March,2018,0
foreign,Yadadri Bhongir,April,2018,0
foreign,Yadadri Bhongir,May,2018,0
foreign,Yadadri Bhongir,June,2018,0
foreign,Yadadri Bhongir,July,2018,0
foreign,Yadadri Bhongir,August,2018,0
foreign,Yadadri Bhongir,September,2018,0
foreign,Yadadri Bhongir,October,2018,0
foreign,Yadadri Bhongir,November,2018,0
foreign,Yadadri Bhongir,December,2018,0
foreign,Yadadri Bhongir,October,2016,0
foreign,Yadadri Bhongir,November,2016,0
foreign,Yadadri Bhongir,December,2016,0
foreign,Yadadri Bhongir,January,2016,0
foreign,Yadadri Bhongir,February,2016,0
foreign,Yadadri Bhongir,March,2016,0
foreign,Yadadri Bhongir,April,2016,0
foreign,Yadadri Bhongir,May,2016,0
foreign,Yadadri Bhongir,June,2016,0
foreign,Yadadri Bhongir,July,2016,0
foreign,Yadadri Bhongir,August,2016,0
foreign,Yadadri Bhongir,September,2016,0
foreign,Yadadri Bhongir,January,2017,0
foreign,Yadadri Bhongir,February,2017,0
foreign,Yadadri Bhongir,March,2017,0
foreign,Yadadri Bhongir,April,2017,0
foreign,Yadadri Bhongir,May,2017,0
foreign,Yadadri Bhongir,June,2017,0
foreign,Yadadri Bhongir,July,2017,0
foreign,Yadadri Bhongir,August,2017,0
foreign,Yadadri Bhongir,September,2017,0
foreign,Yadadri Bhongir,October,2017,0
foreign,Yadadri Bhongir,November,2017,0
foreign,Yadadri Bhongir,December,2017,0
